age,gender,marital_status,education,employment_status,years_employed,annual_income,monthly_income,credit_score,credit_history_length,num_credit_accounts,existing_debt,monthly_debt_payments,debt_to_income_ratio,loan_amount,loan_term_months,loan_purpose,owns_property,property_value,has_bank_account,years_with_bank,previous_loans,previous_loan_defaults,state,area_type,has_coapplicant,coapplicant_income,total_household_income,loan_approved,application_date
57,Female,Married,High School,Employed,4.3,50819.97,4235.0,771.0,0.6,2,58556.68,1756.7004608962256,0.415,13493.1,12,Debt Consolidation,True,269722.58,True,13.3,1,0,Other,Suburban,False,0.0,50819.97083575385,1,2024-04-22 12:07:44.875501
37,Male,Single,Advanced,Self-employed,2.9,76945.76,6412.15,723.0,0.1,4,20855.44,625.6632170543517,0.098,14670.4,24,Education,True,170761.52,True,12.8,0,0,TX,Urban,False,0.0,76945.761497899,1,2025-02-16 12:07:44.875501
30,Female,Divorced,Bachelor's,Employed,3.1,81188.84,6765.74,713.0,1.9,2,14803.36,444.10076206907905,0.066,50424.01,96,Medical,True,211485.79,True,5.8,1,0,MI,Suburban,True,49326.8063621374,130515.65010749508,1,2023-10-24 12:07:44.875501
18,Male,Married,Bachelor's,Employed,15.4,26786.08,2232.17,637.0,0.6,3,8449.61,253.48836309510426,0.114,43732.28,60,Other,True,220899.89,True,4.9,1,0,NY,Urban,False,0.0,26786.08372729029,1,2024-10-21 12:07:44.875501
31,Female,Married,Advanced,Employed,0.7,36281.01,3023.42,692.0,3.6,1,2808.02,84.24051377527664,0.028,47746.17,12,Other,False,0.0,True,2.5,0,0,TX,Urban,True,70780.83051589556,107061.83816793657,1,2023-11-16 12:07:44.875501
30,Female,Divorced,Advanced,Employed,3.0,72268.02,6022.33,439.0,4.6,2,11618.57,348.55708531826946,0.058,39110.02,96,Debt Consolidation,False,0.0,True,5.8,1,1,Other,Suburban,False,0.0,72268.01839251308,1,2024-12-26 12:07:44.875501
46,Female,Married,Bachelor's,Employed,5.3,57116.53,4759.71,781.0,5.2,3,13344.82,400.34458924353777,0.084,12196.05,12,Education,True,236390.28,True,6.0,0,0,Other,Urban,True,27489.639794256385,84606.173992066,1,2024-06-22 12:07:44.875501
40,Female,Married,Advanced,Employed,2.8,63535.58,5294.63,306.0,1.2,6,20999.85,629.9955901196273,0.119,24505.5,24,Home Improvement,True,131865.77,True,1.9,1,0,Other,Urban,False,0.0,63535.57869117342,1,2024-07-21 12:07:44.875501
20,Female,Married,High School,Employed,1.7,49213.35,4101.11,605.0,5.0,3,49126.26,1473.7877188728123,0.359,9078.14,48,Debt Consolidation,False,0.0,True,11.4,0,0,Other,Urban,False,0.0,49213.34656327173,1,2024-08-07 12:07:44.875501
37,Male,Single,High School,Employed,1.7,25109.61,2092.47,490.0,0.1,3,15581.9,467.45701501625433,0.223,39637.39,84,Auto,False,0.0,True,2.9,0,0,IL,Urban,False,0.0,25109.606967076223,1,2023-12-04 12:07:44.875501
43,Male,Single,Bachelor's,Employed,1.3,24872.42,2072.7,599.0,2.2,3,9432.31,282.9693722622388,0.137,16847.71,96,Medical,False,0.0,True,9.8,4,0,Other,Urban,False,0.0,24872.416544328575,1,2025-03-26 12:07:44.875501
53,Male,Married,Some College,Employed,2.1,35998.05,2999.84,642.0,3.7,2,51640.16,1549.2049383050469,0.516,1000.0,72,Home Improvement,True,255832.41,True,31.0,1,0,TX,Rural,False,0.0,35998.05405548294,1,2024-12-17 12:07:44.875501
45,Male,Single,Bachelor's,Employed,10.3,46457.87,3871.49,530.0,1.0,2,33098.77,992.9631676016791,0.256,26705.11,84,Auto,False,0.0,True,37.8,1,1,GA,Suburban,False,0.0,46457.87170864183,0,2023-09-15 12:07:44.875501
44,Male,Single,Some College,Employed,3.5,39892.55,3324.38,372.0,13.5,6,9169.2,275.076060726147,0.083,41878.21,12,Auto,False,0.0,False,0.0,2,0,IL,Suburban,True,48536.68893842744,88429.23967938503,1,2024-09-18 12:07:44.875501
35,Male,Single,Bachelor's,Employed,1.4,82919.01,6909.92,670.0,1.8,6,4566.41,136.99233840499414,0.02,4343.79,84,Education,False,0.0,True,13.6,1,0,Other,Urban,False,0.0,82919.0056497853,1,2024-03-30 12:07:44.875501
39,Male,Married,Advanced,Employed,2.4,85030.85,7085.9,850.0,11.2,3,8598.46,257.953804946874,0.036,23124.49,96,Auto,False,0.0,False,0.0,1,0,Other,Urban,True,32136.204877979602,117167.05329475904,1,2024-07-01 12:07:44.875501
49,Female,Single,Bachelor's,Employed,0.6,66731.28,5560.94,614.0,5.1,3,3299.39,98.98169512977644,0.018,16682.05,12,Education,True,334887.92,True,8.4,0,0,GA,Urban,True,64626.13231274241,131357.40943416185,1,2025-04-06 12:07:44.875501
19,Male,Married,Advanced,Employed,11.7,70771.99,5897.67,745.0,5.2,4,58433.64,1753.009258358505,0.297,39866.45,96,Personal,True,230050.37,True,1.4,0,0,Other,Suburban,True,46951.46937189209,117723.45883225418,1,2024-07-14 12:07:44.875501
30,Female,Single,Advanced,Employed,2.6,53711.1,4475.93,800.0,8.3,4,23651.16,709.5346850019941,0.159,1000.0,48,Home Improvement,True,50000.0,True,0.8,0,0,Other,Suburban,False,0.0,53711.10015139557,1,2025-06-05 12:07:44.875501
25,Male,Married,Some College,Retired,19.7,11851.59,987.63,459.0,0.4,5,49788.06,1493.6419350222616,1.512,42024.73,48,Business,False,0.0,True,5.9,2,0,NY,Urban,False,0.0,11851.5948711592,1,2024-05-12 12:07:44.875501
39,Female,Single,Some College,Employed,2.1,23451.17,1954.26,604.0,0.7,2,42920.13,1287.6039637438405,0.659,14423.55,48,Debt Consolidation,True,279093.3,False,0.0,0,0,MI,Urban,False,0.0,23451.166427543623,1,2024-12-25 12:07:44.875501
49,Female,Married,Some College,Employed,9.1,32498.88,2708.24,522.0,3.2,1,4158.32,124.74956936018538,0.046,22600.14,72,Education,False,0.0,True,3.6,0,0,Other,Suburban,False,0.0,32498.876691527847,1,2024-09-18 12:07:44.875501
27,Male,Single,Advanced,Employed,1.5,63884.03,5323.67,569.0,4.3,4,14629.81,438.89423286477904,0.082,37879.05,36,Home Improvement,True,,True,20.8,1,0,Other,Urban,False,0.0,63884.02830261431,1,2025-05-04 12:07:44.875501
18,Male,Widowed,High School,Employed,0.4,21520.25,1793.35,820.0,4.5,1,89445.44,2683.3630511892793,1.496,47183.46,96,Personal,False,0.0,True,2.0,2,0,Other,Urban,False,0.0,21520.252797077337,1,2025-01-24 12:07:44.875501
30,Male,Divorced,Some College,Employed,0.2,48051.36,4004.28,672.0,9.0,3,6657.62,199.72845780666785,0.05,25769.85,36,Other,True,189581.35,True,2.0,2,0,FL,Urban,True,36499.43622416643,84550.7918634254,1,2024-03-25 12:07:44.875501
45,Male,Divorced,Advanced,Employed,4.7,59944.61,4995.38,728.0,0.0,3,1288.62,38.6585996188051,0.008,14125.03,84,Home Improvement,False,0.0,True,14.2,1,0,Other,Suburban,False,0.0,59944.608691873225,1,2025-03-19 12:07:44.875501
41,Female,Divorced,Bachelor's,Employed,1.9,46259.43,3854.95,645.0,25.6,5,10616.59,318.49758298046186,0.083,17027.5,72,Auto,True,241670.47,True,5.0,1,0,IL,Rural,False,0.0,46259.43494604954,1,2024-05-15 12:07:44.875501
40,Female,Single,Some College,Employed,2.9,65907.59,5492.3,528.0,1.5,2,17882.05,536.461478245622,0.098,42491.38,96,Education,False,0.0,True,0.3,0,0,Other,Urban,True,58031.56363334361,123939.15585515309,1,2024-02-08 12:07:44.875501
31,Male,Married,Some College,Employed,8.5,708.86,59.07,717.0,2.3,4,1437.48,43.124473822672414,0.73,11737.08,48,Debt Consolidation,False,0.0,True,1.5,3,0,GA,Urban,False,0.0,708.8647999908383,1,2023-09-13 12:07:44.875501
19,Male,Married,Advanced,Employed,1.4,55023.03,4585.25,775.0,18.9,3,13907.51,417.22529579524587,0.091,29933.17,36,Other,False,0.0,True,5.8,3,0,Other,Urban,True,34370.40225515477,89393.43407774658,1,2024-10-30 12:07:44.875501
41,Male,Married,Advanced,Employed,1.8,3836.63,319.72,681.0,0.0,2,7306.07,219.18200849827352,0.686,25111.58,48,Business,True,223925.33,True,2.8,0,0,Other,Suburban,False,0.0,3836.6264136335735,1,2023-10-01 12:07:44.875501
24,Male,Divorced,Some College,Self-employed,9.3,59152.95,4929.41,698.0,38.0,4,5960.17,178.80516796661962,0.036,36388.98,60,Business,False,0.0,True,4.7,2,0,Other,Urban,True,13243.107355480279,72396.06109075624,1,2024-05-02 12:07:44.875501
61,Female,Married,Bachelor's,Employed,3.4,71767.99,5980.67,526.0,0.3,3,7659.97,229.79924263796585,0.038,25512.09,72,Education,True,294865.57,True,11.1,2,0,Other,Suburban,True,70083.45499403872,141851.4498244151,1,2025-03-14 12:07:44.875501
41,Male,Widowed,Advanced,Employed,8.8,29871.24,2489.27,720.0,1.0,2,2784.43,83.53289040503181,0.034,18491.77,60,Home Improvement,True,320073.87,True,4.8,0,0,FL,Urban,False,0.0,29871.23869044116,1,2024-08-26 12:07:44.875501
28,Male,Single,Advanced,Employed,2.3,33200.5,2766.71,784.0,2.2,1,1993.61,59.80844638568227,0.022,17438.64,12,Personal,False,0.0,True,4.4,2,0,Other,Suburban,False,0.0,33200.50281882385,1,2025-06-19 12:07:44.875501
27,Male,Divorced,Advanced,Employed,2.5,20844.2,1737.02,690.0,4.6,0,22648.95,679.4685011304504,0.391,17158.08,72,Debt Consolidation,True,162153.81,True,1.4,1,0,FL,Urban,False,0.0,20844.204375528152,1,2025-08-17 12:07:44.875501
33,Male,Married,Bachelor's,Self-employed,0.9,67680.15,5640.01,470.0,5.8,0,73831.54,2214.946105097313,0.393,4308.03,96,Home Improvement,True,85033.36,True,1.1,3,0,Other,Suburban,False,0.0,67680.14860762763,1,2023-09-16 12:07:44.875501
32,Female,Married,Advanced,Employed,12.4,56139.5,4678.29,813.0,0.9,4,40835.59,1225.0677194176071,0.262,32590.72,96,Auto,True,239977.9,True,4.0,0,0,CA,Rural,False,0.0,56139.50481869529,1,2024-08-15 12:07:44.875501
48,Male,Single,Some College,Employed,11.4,39984.21,3332.02,555.0,0.6,2,44878.93,1346.3678637354435,0.404,28149.38,12,Home Improvement,True,192905.85,True,1.6,0,0,FL,Rural,False,0.0,39984.21485295132,1,2023-09-08 12:07:44.875501
37,Female,Married,Some College,Employed,20.7,38376.51,3198.04,688.0,0.3,1,33208.34,996.2500725339531,0.312,3008.16,96,Auto,True,115859.36,True,3.6,0,0,Other,Suburban,False,0.0,38376.510489254135,1,2025-07-11 12:07:44.875501
26,Female,Divorced,Bachelor's,Self-employed,2.6,40296.98,3358.08,745.0,2.4,2,78079.37,2342.381193059624,0.698,18915.62,48,Medical,True,144298.94,True,5.8,1,0,OH,Urban,False,0.0,40296.984700686415,1,2024-09-26 12:07:44.875501
57,Male,Single,Bachelor's,Employed,8.5,79901.23,6658.44,757.0,20.4,1,75170.07,2255.102191563169,0.339,20867.48,48,Medical,True,195281.29,True,0.8,1,0,TX,Rural,False,0.0,79901.22852571281,1,2024-07-17 12:07:44.875501
35,Male,Married,Advanced,Employed,2.7,72080.86,6006.74,469.0,4.0,7,37661.1,1129.8331483708996,0.188,16218.75,36,Debt Consolidation,True,220653.47,True,1.5,4,0,Other,Suburban,True,51552.15100046839,123633.00868389072,1,2023-12-22 12:07:44.875501
44,Female,Single,High School,Employed,3.0,21045.38,1753.78,661.0,11.6,3,31464.8,943.9438712774611,0.538,23201.75,12,Other,True,155518.9,True,13.6,1,0,GA,Urban,False,0.0,21045.383411558334,1,2024-04-04 12:07:44.875501
27,Female,Widowed,Advanced,Employed,8.9,46785.78,3898.82,655.0,1.7,1,9106.14,273.1842722854269,0.07,23395.99,36,Education,True,198728.11,False,0.0,1,0,GA,Urban,True,16869.615474881797,63655.398263236755,0,2025-03-02 12:07:44.875501
39,Female,Married,Some College,Employed,1.0,29302.76,2441.9,793.0,0.5,2,2389.83,71.69493875479746,0.029,38415.32,96,Auto,True,194165.24,True,9.6,0,0,PA,Rural,True,24361.45004223338,53664.21210181882,1,2024-05-07 12:07:44.875501
38,Male,Single,Bachelor's,Self-employed,1.2,103116.5,8593.04,695.0,6.5,1,2436.68,73.10045705561834,0.009,24929.8,24,Home Improvement,True,221987.73,True,4.7,1,0,CA,Rural,False,0.0,103116.49665168882,0,2024-11-09 12:07:44.875501
18,Female,Single,High School,Employed,1.9,51379.51,4281.63,794.0,13.8,6,33319.89,999.5966920701309,0.233,33904.5,48,Debt Consolidation,True,121929.11,False,0.0,0,0,FL,Rural,False,0.0,51379.508362925844,1,2025-01-22 12:07:44.875501
59,Male,Married,Bachelor's,Employed,7.8,52217.23,4351.44,703.0,18.3,2,719.6,21.58813420862751,0.005,4136.87,12,Debt Consolidation,True,144149.61,True,4.0,0,0,NY,Suburban,True,67418.86387303795,119636.09582074179,1,2023-11-07 12:07:44.875501
50,Female,Single,Bachelor's,Employed,2.3,92558.87,7713.24,642.0,6.3,8,42376.15,1271.2846332824759,0.165,9076.87,12,Home Improvement,True,307887.91,True,1.0,1,0,Other,Rural,False,0.0,92558.86606898492,1,2024-01-30 12:07:44.875501
30,Female,Married,Some College,Employed,2.2,71136.78,5928.07,669.0,2.8,0,11411.45,342.3435781834227,0.058,4393.23,36,Auto,False,0.0,True,4.0,1,0,Other,Suburban,False,0.0,71136.78471358531,0,2025-09-04 12:07:44.875501
21,Male,Divorced,Some College,Self-employed,33.7,49016.64,4084.72,802.0,0.9,1,5332.32,159.96967682305282,0.039,19064.0,60,Home Improvement,True,238115.88,True,6.9,2,0,TX,Suburban,False,0.0,49016.64468653777,1,2024-06-19 12:07:44.875501
39,Female,Divorced,Bachelor's,Employed,2.4,45967.56,3830.63,520.0,8.8,1,13088.84,392.6653440974465,0.103,25833.95,48,Other,True,102558.99,True,2.0,1,0,Other,Suburban,False,0.0,45967.5629132762,1,2023-12-11 12:07:44.875501
36,Male,Single,Advanced,Employed,1.4,55578.54,4631.54,740.0,2.6,1,30373.5,911.2051134591762,0.197,50015.7,84,Home Improvement,True,295019.41,True,8.5,0,0,GA,Suburban,False,0.0,55578.53714666894,1,2023-10-21 12:07:44.875501
39,Female,Widowed,Some College,Self-employed,4.9,33420.67,2785.06,587.0,14.9,3,8043.41,241.3021550260297,0.087,12555.0,48,Home Improvement,True,292126.75,True,1.0,2,1,Other,Suburban,False,0.0,33420.67352707109,1,2024-05-01 12:07:44.875501
37,Male,Married,Some College,Employed,8.1,76211.54,6350.96,565.0,7.4,2,4767.46,143.02394757484936,0.023,37739.65,48,Education,True,223911.55,True,1.8,3,1,CA,Rural,False,0.0,76211.54007240893,1,2025-02-20 12:07:44.875501
41,Female,Single,Some College,Employed,0.4,26884.57,2240.38,752.0,15.7,5,33474.23,1004.2268867143617,0.448,12515.6,60,Auto,False,0.0,True,9.0,2,0,Other,Suburban,False,0.0,26884.57494494021,1,2024-11-02 12:07:44.875501
52,Male,Single,Advanced,Unemployed,4.8,8757.59,729.8,561.0,6.7,2,53148.93,1594.4679406660896,2.0,25358.44,72,Medical,True,85098.08,True,1.9,1,0,Other,Rural,False,0.0,8757.591220111344,1,2025-08-24 12:07:44.875501
41,Female,Single,Some College,Employed,0.2,57429.78,4785.81,687.0,11.8,3,22019.76,660.5927949232918,0.138,22715.61,84,Medical,True,381946.02,True,6.9,1,0,Other,Suburban,True,41456.32914307019,98886.10549942912,1,2024-09-22 12:07:44.875501
22,Male,Divorced,High School,Employed,3.7,35122.14,2926.85,601.0,2.8,2,18550.85,556.525552511965,0.19,11142.69,48,Auto,False,0.0,True,8.6,1,0,TX,Urban,False,0.0,35122.144348422946,1,2024-12-19 12:07:44.875501
51,Male,Single,Advanced,Employed,1.5,112061.17,9338.43,414.0,5.6,6,35149.72,1054.491624772474,0.113,12316.12,60,Auto,False,0.0,True,1.7,2,0,IL,Suburban,False,0.0,112061.17269527572,1,2023-12-02 12:07:44.875501
54,Male,Single,Bachelor's,Employed,1.8,20699.88,1724.99,697.0,0.2,6,32979.59,989.3877305466077,0.574,48962.39,60,Debt Consolidation,False,0.0,True,4.9,0,0,Other,Suburban,False,0.0,20699.880936206377,0,2025-04-23 12:07:44.875501
72,Female,Married,High School,Employed,3.1,38724.94,3227.08,662.0,7.5,4,157.45,4.723645950651418,0.001,17001.88,36,Business,True,231943.67,True,19.9,4,0,OH,Urban,True,45294.39717881679,84019.33636315455,1,2023-12-13 12:07:44.875501
21,Male,Married,Advanced,Employed,13.1,52284.96,4357.08,458.0,6.1,7,8276.73,248.30186827163112,0.057,39979.59,48,Education,False,0.0,True,6.3,0,0,PA,Suburban,False,0.0,52284.955711546885,1,2025-02-05 12:07:44.875501
37,Female,Married,Bachelor's,Employed,6.2,76133.05,6344.42,580.0,11.3,1,67210.97,2016.3289801825556,0.318,35180.14,60,Business,False,0.0,True,0.3,0,0,CA,Urban,False,0.0,76133.04930595878,1,2024-01-21 12:07:44.875501
18,Male,Married,Bachelor's,Employed,13.8,62778.45,5231.54,469.0,10.4,4,80598.57,2417.9571122533466,0.462,15834.05,60,Business,True,84724.58,True,1.5,1,0,CA,Suburban,False,0.0,62778.449016253704,1,2025-06-20 12:07:44.875501
41,Female,Single,Some College,Employed,5.4,13908.69,1159.06,723.0,7.9,5,17848.4,535.4520707647483,0.462,24949.15,36,Debt Consolidation,True,315457.57,True,12.0,1,0,OH,Urban,False,0.0,13908.686784003134,0,2024-10-14 12:07:44.875501
28,Male,Divorced,Advanced,Employed,0.0,97226.47,8102.21,788.0,0.5,2,20529.63,615.8888647226308,0.076,26810.57,48,Medical,False,0.0,True,4.5,1,0,Other,Rural,True,28375.018775139706,125601.48431254749,1,2023-11-22 12:07:44.875501
58,Male,Single,Some College,Employed,1.5,53738.31,4478.19,734.0,18.7,3,16.42,0.4925527979058025,0.0,32304.32,84,Personal,True,83813.47,True,0.5,1,0,Other,Urban,True,48338.46275375904,102076.77376640125,1,2025-05-05 12:07:44.875501
25,Male,Married,Some College,Employed,11.8,26361.15,2196.76,748.0,0.1,2,27894.47,836.8341314912991,0.381,18924.33,24,Education,True,127992.95,True,3.1,0,0,Other,Rural,True,44374.68222948501,70735.82871415226,1,2025-04-10 12:07:44.875501
18,Male,Married,High School,Employed,5.2,34405.13,2867.09,598.0,13.0,4,5970.26,179.10783609751144,0.062,2398.07,72,Home Improvement,True,148386.37,True,8.8,4,0,IL,Rural,True,59061.84286331655,93466.97718673428,1,2023-11-09 12:07:44.875501
29,Male,Single,Advanced,Employed,20.0,31202.99,2600.25,704.0,5.2,0,3421.62,102.64860980469524,0.039,14493.37,84,Home Improvement,True,201843.01,True,9.5,0,0,Other,Urban,False,0.0,31202.992210725864,1,2024-11-25 12:07:44.875501
18,Male,Widowed,Bachelor's,Employed,0.8,51241.56,4270.13,649.0,13.6,5,9084.73,272.54178552585756,0.064,42483.47,60,Home Improvement,True,127075.79,True,6.2,0,0,Other,Urban,False,0.0,51241.56343643744,1,2025-07-16 12:07:44.875501
44,Female,Married,Bachelor's,Employed,1.8,58302.6,4858.55,668.0,5.0,2,27332.57,819.9772314055889,0.169,24529.08,84,Debt Consolidation,True,170788.61,True,9.7,0,0,Other,Suburban,True,45768.36091575747,104070.95619767357,1,2024-01-18 12:07:44.875501
18,Female,Single,Some College,Employed,2.2,38976.35,3248.03,745.0,8.3,1,14332.31,429.96921442112756,0.132,18688.1,12,Home Improvement,False,0.0,True,3.9,2,0,Other,Urban,False,0.0,38976.35114458893,1,2024-05-06 12:07:44.875501
35,Female,Divorced,Bachelor's,Employed,2.0,45089.78,3757.48,767.0,3.6,1,10733.38,322.0013817178604,0.086,2873.53,72,Auto,True,85069.7,True,4.5,2,0,Other,Suburban,False,0.0,45089.781002797215,1,2024-07-01 12:07:44.875501
18,Male,Married,Advanced,Employed,1.5,23068.75,1922.4,611.0,10.9,2,32439.48,973.1845184345628,0.506,43556.13,96,Debt Consolidation,False,0.0,False,0.0,1,0,TX,Urban,True,40616.92882433153,63685.67922900088,1,2024-05-31 12:07:44.875501
31,Female,Married,Some College,Unemployed,2.9,5107.03,425.59,509.0,2.3,1,42012.62,1260.378632290561,2.0,21890.83,36,Business,True,138271.1,True,2.4,1,0,Other,Urban,False,0.0,5107.034630705775,0,2024-07-25 12:07:44.875501
54,Male,Married,Advanced,Employed,5.1,14964.18,1247.02,631.0,10.2,6,50852.62,1525.5785318542962,1.223,41312.45,96,Debt Consolidation,False,0.0,True,7.4,0,0,CA,Urban,True,30771.550357923414,45735.73083948664,1,2024-10-13 12:07:44.875501
39,Female,Divorced,Some College,Employed,1.9,45559.43,3796.62,628.0,1.7,4,14708.55,441.25641592587533,0.116,35236.06,84,Auto,True,84521.3,True,7.6,2,0,Other,Suburban,False,0.0,45559.431328270715,0,2025-08-24 12:07:44.875501
24,Male,Single,Advanced,Self-employed,0.4,21866.34,1822.19,678.0,10.2,2,31630.95,948.9286409628293,0.521,36928.83,72,Business,True,152385.99,True,14.0,0,0,NC,Suburban,True,37962.70473429745,59829.04302448466,1,2024-08-06 12:07:44.875501
34,Male,Single,High School,Employed,6.2,40808.08,3400.67,733.0,2.8,3,54117.01,1623.5104149494325,0.477,49891.77,36,Education,True,269170.75,True,2.7,1,0,Other,Rural,False,0.0,40808.07824778059,1,2024-07-28 12:07:44.875501
35,Male,Married,Bachelor's,Employed,3.1,54865.38,4572.12,458.0,2.6,4,59896.69,1796.9007891705387,0.393,26813.58,36,Education,True,188165.84,True,7.2,1,0,Other,Suburban,True,50907.48969732147,105772.871596391,1,2024-12-13 12:07:44.875501
40,Female,Single,Advanced,Unemployed,4.1,7548.7,629.06,582.0,13.3,2,16937.82,508.1346056087572,0.808,22997.72,84,Medical,True,50000.0,True,2.9,0,0,Other,Urban,True,32369.637792337882,39918.33470830209,1,2024-06-11 12:07:44.875501
18,Male,Married,Advanced,Employed,3.0,87419.43,7284.95,553.0,13.4,3,10975.28,329.2585419072354,0.045,48458.3,48,Business,True,280808.65,True,16.5,0,0,CA,Suburban,False,0.0,87419.42863684142,1,2024-05-03 12:07:44.875501
42,Female,Single,Some College,Self-employed,11.1,76627.91,6385.66,775.0,9.4,2,57611.19,1728.3356541384246,0.271,37509.6,84,Business,True,144558.69,True,2.7,2,0,IL,Suburban,True,38113.92360964099,114741.83353026125,1,2023-11-22 12:07:44.875501
18,Male,Single,Bachelor's,Employed,4.1,19579.06,1631.59,629.0,20.6,2,7576.0,227.28002159140527,0.139,14427.81,24,Business,True,315035.93,True,10.9,0,0,Other,Suburban,True,48573.106408578766,68152.16922230831,1,2024-04-01 12:07:44.875501
27,Female,Single,High School,Self-employed,12.8,46882.44,3906.87,598.0,1.4,3,39844.95,1195.3485482567135,0.306,40650.41,12,Medical,True,264539.32,False,0.0,0,0,PA,Urban,False,0.0,46882.443779844856,1,2024-01-24 12:07:44.875501
29,Female,Married,Advanced,Employed,3.6,117284.46,9773.71,703.0,2.5,3,59827.77,1794.8329915543839,0.184,47724.85,72,Home Improvement,False,0.0,True,3.1,1,0,Other,Suburban,False,0.0,117284.46299856142,1,2025-04-27 12:07:44.875501
42,Male,Divorced,Bachelor's,Employed,1.7,57620.21,4801.68,590.0,2.8,3,33649.82,1009.4945194937302,0.21,1000.0,72,Auto,True,184396.89,True,1.7,1,0,Other,Suburban,True,32950.42908858939,90570.64159553897,1,2023-12-27 12:07:44.875501
35,Male,Single,Some College,Employed,2.2,30035.73,2502.98,648.0,2.9,2,28474.93,854.2480419942115,0.341,6332.55,84,Education,False,0.0,True,0.5,1,0,Other,Suburban,False,0.0,30035.73347457636,1,2024-02-13 12:07:44.875501
18,Female,Married,High School,Employed,3.7,38724.78,3227.07,831.0,3.2,1,1300.16,39.0047612468528,0.012,12848.65,72,Auto,False,0.0,True,16.9,0,0,Other,Suburban,False,0.0,38724.781976970626,1,2023-12-24 12:07:44.875501
23,Male,Single,Advanced,Employed,3.8,55024.69,4585.39,828.0,9.6,4,5687.36,170.62067922860734,0.037,35845.93,36,Business,True,329324.29,True,7.4,1,0,GA,Suburban,False,0.0,55024.68555183441,1,2024-02-22 12:07:44.875501
37,Male,Married,Bachelor's,Employed,5.8,29117.92,2426.49,609.0,2.5,0,27458.03,823.7409040779283,0.339,36833.39,84,Debt Consolidation,True,141846.21,True,12.0,0,0,FL,Urban,False,0.0,29117.920543092616,1,2024-12-10 12:07:44.875501
34,Female,Single,Some College,Employed,1.3,60643.88,5053.66,631.0,2.7,5,38450.68,1153.5205334516293,0.228,32793.08,60,Business,False,0.0,True,6.7,1,0,NY,Urban,False,0.0,60643.87538772615,1,2024-12-27 12:07:44.875501
28,Female,Married,Some College,Self-employed,5.4,66622.02,5551.83,588.0,6.8,5,1637.23,49.117008479860175,0.009,38145.93,24,Debt Consolidation,True,357886.79,True,1.2,2,1,NY,Rural,True,27048.416895098067,93670.43215384589,1,2024-07-24 12:07:44.875501
29,Male,Married,Some College,Employed,7.5,20978.84,1748.24,457.0,1.7,0,481.09,14.43256985237108,0.008,8377.05,24,Debt Consolidation,True,206905.02,True,2.5,1,0,Other,Suburban,False,0.0,20978.836701981698,1,2024-10-27 12:07:44.875501
43,Female,Divorced,Bachelor's,Self-employed,5.6,63537.55,5294.8,753.0,3.6,2,9331.46,279.94366778228914,0.053,6909.31,84,Home Improvement,True,78077.33,True,2.9,3,0,PA,Rural,False,0.0,63537.55098723379,1,2024-01-08 12:07:44.875501
28,Male,Single,Advanced,Employed,3.3,50271.95,4189.33,850.0,0.5,2,25887.77,776.6332113598326,0.185,43797.12,36,Auto,True,90891.47,True,3.9,0,0,Other,Urban,False,0.0,50271.94512126481,1,2025-03-08 12:07:44.875501
33,Male,Married,Advanced,Employed,23.9,23358.59,1946.55,605.0,24.4,2,17938.18,538.1454451396279,0.276,26556.79,12,Auto,False,0.0,True,0.4,3,0,NY,Rural,False,0.0,23358.594622350858,1,2024-09-07 12:07:44.875501
61,Female,Married,Bachelor's,Employed,2.6,23873.97,1989.5,568.0,3.1,3,209.86,6.295838044544271,0.003,43130.1,96,Debt Consolidation,True,237895.89,True,7.8,0,0,Other,Suburban,True,43901.430299518186,67775.40223504651,1,2024-04-06 12:07:44.875501
18,Male,Divorced,Advanced,Employed,0.6,32085.04,2673.75,622.0,15.2,2,4110.43,123.3130494269046,0.046,14521.21,36,Personal,False,0.0,True,2.2,3,1,Other,Rural,False,0.0,32085.04458119137,1,2024-12-12 12:07:44.875501
18,Male,Single,Bachelor's,Employed,8.6,53714.55,4476.21,658.0,6.0,4,34878.42,1046.3525695145086,0.234,9158.16,12,Debt Consolidation,False,0.0,True,4.6,1,0,PA,Suburban,False,0.0,53714.545424258475,1,2024-07-18 12:07:44.875501
44,Female,Single,Some College,Employed,1.2,36756.85,3063.07,536.0,2.1,4,8833.5,265.0050670689369,0.087,5937.02,36,Business,False,0.0,True,0.4,2,0,Other,Urban,False,0.0,36756.84599633958,1,2024-12-24 12:07:44.875501
26,Female,Divorced,Advanced,Employed,6.2,40061.11,3338.43,604.0,1.7,1,3116.1,93.4828603264553,0.028,37015.14,36,Other,False,0.0,True,8.4,1,1,PA,Urban,False,0.0,40061.11298550625,1,2024-06-04 12:07:44.875501
31,Female,Single,Some College,Employed,1.0,37946.11,3162.18,751.0,9.5,3,1305.06,39.151932756366,0.012,41980.02,36,Auto,True,172360.02,True,5.6,0,0,MI,Suburban,False,0.0,37946.10546682288,1,2024-01-07 12:07:44.875501
25,Female,Single,Some College,Employed,0.1,58455.63,4871.3,662.0,26.8,3,47501.81,1425.0543593073908,0.293,33126.56,48,Medical,True,199301.96,True,16.5,2,0,MI,Suburban,False,0.0,58455.62949321859,1,2023-12-08 12:07:44.875501
